_id,id,id_field,type,street,pavement,route_ahead,route_back,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude
5364,902515613,5665,Stop Bar,,15445,BUCKNELL ST,S DALLAS AVE,Point Breeze,8,14,42003140600,3,14,4,2-17,40.44875168,-79.91001274
5365,531779974,5666,Stop Bar,,19476,BEECHWOOD BLVD,DENNISTON ST,Point Breeze,8,14,42003140400,3,14,4,2-17,40.45356449,-79.91554346
5366,341010584,5667,Stop Bar,,4277,ELYSIAN ST,BEECHWOOD BLVD,Shadyside,8,7,42003070800,2,7,4,2-17,40.45368388,-79.91514113
5367,194477086,5668,Stop Bar,,17356,REYNOLDS ST,FIFTH AVE,Point Breeze,8,14,42003140400,3,14,4,2-17,40.45353185,-79.91525098
5368,703873324,5669,Stop Bar,,19898,FIFTH AVE,BAKERY SQUARE BLVD,Shadyside,8,7,42003070800,2,7,4,2-17,40.45426045,-79.91278056
5369,2103470050,567,Crosswalk - Two Lined,30TH ST,14820,PENN AVE,MULBERRY WAY,Strip District,7,6,42003020300,6,6,2,3-2,40.45888194,-79.9728423
5370,1621040877,5670,Stop Bar,,179419,PENN AVE,FIFTH AVE,Shadyside,8,14,42003140400,3,14,4,2-17,40.45398441,-79.91262432
5371,1868252458,5671,Stop Bar,,179421,FIFTH AVE,FIFTH AVE,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.45394461,-79.91221662
5372,1460626862,5672,Stop Bar,,12718,JUNE WAY,PENN AVE,Larimer,9,12,42003140500,2,12,4,3-14,40.45418749,-79.91225016
5373,171476867,5673,Stop Bar,,4932,REYNOLDS ST,SLEETH PL,Point Breeze,8,14,42003140600,3,14,4,3-14,40.4473632,-79.90561168
5374,264079175,5674,Stop Bar,,9574,EDGERTON AVE,REYNOLDS ST,Point Breeze,9,14,42003140600,3,14,4,3-14,40.44713721,-79.9056231
5375,1145130276,5675,Stop Bar,,15071,LE ROI RD,S LANG AVE,Point Breeze,9,14,42003140600,3,14,4,3-14,40.44723518,-79.90549033
5376,729812950,5676,Stop Bar,,3860,S LANG AVE,HARTWOOD DR,Point Breeze,9,14,42003140600,3,14,4,3-14,40.44726995,-79.90573585
5377,1602619055,5677,Stop Bar,,10169,REYNOLDS ST,ROSEWOOD ST,Point Breeze,8,14,42003140600,3,14,4,3-14,40.44809152,-79.90776628
5378,1905893803,5678,Stop Bar,,5555,LLOYD ST,S MURTLAND ST,Point Breeze,8,14,42003140600,3,14,4,3-14,40.44796803,-79.9076429
5379,603832057,5679,Stop Bar,,13488,S MURTLAND ST,BUCKNELL ST,Point Breeze,8,14,42003140600,3,14,4,3-14,40.44799252,-79.90792989
5380,874381370,568,Crosswalk - Two Lined,PENN AVE,13670,30TH ST,29TH ST,Strip District,7,6,42003020300,6,6,2,3-2,40.45878194,-79.97285974
5381,246367591,5680,Stop Bar,,2072,KANT WAY,REYNOLDS ST,Point Breeze,9,14,42003140600,3,14,4,3-14,40.44787618,-79.90781993
5382,1931007427,5681,Stop Bar,,15089,N DALLAS AVE,N LINDEN AVE,Point Breeze,8,14,42003140400,3,14,4,3-14,40.4515226,-79.90836173
5383,1002330448,5682,Stop Bar,,9706,YORKSHIRE DR,PENN AVE,Point Breeze,8,14,42003140600,3,14,4,3-14,40.45128277,-79.9083054
5384,213735972,5683,Stop Bar,,13477,WREN WAY,PENN AVE,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.45164812,-79.90809083
5385,1086715510,5684,Stop Bar,,15140,S MURTLAND ST,N DALLAS AVE,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.45144402,-79.90792855
5386,449666559,5685,Stop Bar,,11368,LINDEN AVE,POINT BREEZE PL,Point Breeze,8,14,42003140400,3,14,4,3-14,40.45269516,-79.91049409
5387,1931932540,5686,Stop Bar,,10465,MEADE ST,PENN AVE,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.45274721,-79.91031438
5388,1910776995,5687,Stop Bar,,15089,N DALLAS AVE,N LINDEN AVE,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.45259413,-79.91025269
5389,1022774571,5688,Stop Bar,,12800,JUNIATA PL,PENN AVE,Point Breeze,8,14,42003140400,3,14,4,3-14,40.45254158,-79.91044514
5390,727988426,5689,Stop Bar,,704,N LANG AVE,N MURTLAND ST,Point Breeze,8,14,42003140600,3,14,4,3-14,40.45003415,-79.90391932
5391,73727727,569,Crosswalk - Two Lined,PENN AVE,11814,31ST ST,30TH ST,Strip District,7,6,42003020300,6,6,2,3-2,40.45888602,-79.97269344
5392,1455457141,5690,Stop Bar,,1739,MEADE ST,PENN AVE,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.45015967,-79.90366988
5393,885508329,5691,Stop Bar,,2140,OSAGE LN,N LANG AVE,Point Breeze North,9,14,42003140500,3,14,4,3-14,40.44994532,-79.90349285
5394,779928551,5692,Stop Bar,,863,LANG CT,PENN AVE,Point Breeze,9,14,42003140600,3,14,4,3-14,40.44988738,-79.90382216
5395,2087756037,5693,Stop Bar,,15779,N HOMEWOOD AVE,OSAGE LN,Point Breeze,9,14,42003140600,3,14,4,3-14,40.44920667,-79.90146718
5396,1213361883,5694,Stop Bar,,17851,ROYCREST PL,PENN AVE,Point Breeze,9,14,42003140600,3,14,4,3-14,40.44903317,-79.90138939
5397,1362176422,5695,Stop Bar,,5335,N LEXINGTON AVE,N HOMEWOOD AVE,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.449173,-79.9011754
5398,192625476,5696,Stop Bar,,11524,MEADE ST,PENN AVE,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.44935874,-79.90123843
5399,295733981,5697,Stop Bar,,13847,CARNEGIE PL,S LEXINGTON AVE,Point Breeze,9,14,42003140600,3,14,4,3-14,40.44818509,-79.89832555
5400,365011433,5698,Stop Bar,,12311,PENFIELD CT,CARNEGIE PL,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.44812738,-79.89798223
5401,2090122371,5699,Stop Bar,,12332,DARLINGTON RD,TECH AVE,Squirrel Hill South,5,14,42003980500,3,14,4,2-8,40.43768101,-79.93416657
5402,1729927819,57,Crosswalk - Continental,,3453,SHANNOPIN'S LN,38TH ST,Lower Lawrenceville,7,6,42003060300,2,6,2,3-3,40.46692978,-79.96423141
5403,2108826564,570,Crosswalk - Ladder,PENN AVE,13670,30TH ST,29TH ST,Strip District,7,6,42003020300,6,6,2,3-2,40.45787989,-79.97416195
5404,2108128193,5700,Stop Bar,,18871,MOREWOOD AVE,S CRAIG ST,Squirrel Hill North,8,14,42003140100,3,14,4,2-26,40.44461346,-79.94320964
5405,1578664140,5701,Stop Bar,,2711,MOREWOOD PL,MOREWOOD AVE,Squirrel Hill North,8,14,42003140100,3,14,4,2-26,40.44465734,-79.94278719
5406,801972606,5702,Stop Bar,,13887,FORBES AVE,MOREWOOD PL,Squirrel Hill North,8,14,42003140100,3,14,4,2-26,40.4447987,-79.94297494
5407,1209328829,5703,Stop Bar,,13887,FORBES AVE,MOREWOOD PL,Squirrel Hill North,8,14,42003140100,3,14,4,2-26,40.44487865,-79.94288687
5408,262763951,5704,Stop Bar,,7029,S CRAIG ST,S DITHRIDGE ST,North Oakland,8,4,42003982200,3,4,4,2-9,40.44437139,-79.94887221
5409,115830882,5705,Stop Bar,,14665,FORBES AVE,FILMORE ST,North Oakland,8,4,42003982200,3,4,4,2-9,40.44459593,-79.94873274
5410,157782385,5706,Stop Bar,,18871,MOREWOOD AVE,S CRAIG ST,North Oakland,8,4,42003982200,3,4,4,2-9,40.44450779,-79.94854547
5411,748957385,5707,Stop Bar,,7029,S CRAIG ST,S DITHRIDGE ST,North Oakland,8,4,42003982200,3,4,4,2-9,40.44430469,-79.94864538
5412,614531887,5708,Stop Bar,,18871,MOREWOOD AVE,S CRAIG ST,North Oakland,8,4,42003982200,3,4,4,2-9,40.44434472,-79.94860723
5413,822828994,5709,Stop Bar,,7787,FORBES AVE,FILMORE ST,North Oakland,8,4,42003982200,3,4,4,2-9,40.44417632,-79.95026081
5414,1120866138,571,Crosswalk - Ladder,29TH ST,11617,PENN AVE,MULBERRY WAY,Strip District,7,6,42003020300,6,6,2,3-2,40.45790234,-79.97427192
5415,1592471286,5710,Stop Bar,,7787,FORBES AVE,FILMORE ST,North Oakland,8,4,42003982200,3,4,4,2-9,40.44509249,-79.9503396
5416,1440743044,5711,Stop Bar,,7667,VANCE WAY,S DITHRIDGE ST,North Oakland,8,4,42003040400,3,4,4,2-9,40.44519455,-79.95025512
5417,406585263,5712,Stop Bar,,12518,FILMORE ST,WINTHROP ST,North Oakland,8,4,42003982200,3,4,4,2-9,40.44523844,-79.950408
5418,1810595969,5713,Stop Bar,,14393,S DITHRIDGE ST,S BELLEFIELD AVE,North Oakland,8,4,42003982200,3,4,4,2-9,40.44516291,-79.95048444
5419,214334536,5714,Stop Bar,,21005,FILMORE ST,WINTHROP ST,North Oakland,8,4,42003140100,3,4,4,2-9,40.44552624,-79.94663145
5420,1714933752,5715,Stop Bar,,10729,FILMORE ST,ZEBINA WAY,North Oakland,8,4,42003140100,3,4,4,2-9,40.44542929,-79.9466851
5421,1018901613,5716,Stop Bar,,179299,HAMERSCHLAG,FILMORE ST,Squirrel Hill North,8,14,42003140100,3,14,4,2-9,40.44537316,-79.94650942
5422,1213660140,5717,Stop Bar,,18871,MOREWOOD AVE,S CRAIG ST,Squirrel Hill North,8,14,42003140100,3,14,4,2-9,40.44455934,-79.94481018
5423,929116098,5718,Stop Bar,,18871,MOREWOOD AVE,S CRAIG ST,Squirrel Hill North,8,14,42003140100,3,14,4,2-9,40.44465815,-79.94462382
5424,584930240,5719,Stop Bar,,13954,ROBERTO CLEMENTE DR,FORBES AVE,North Oakland,8,4,42003982200,3,4,4,2-8,40.44341304,-79.95205521
5425,1477367556,572,Crosswalk - Ladder,PENN AVE,7238,29TH ST,28TH ST,Strip District,7,6,42003020300,6,6,2,3-2,40.45780335,-79.97428265
5426,27366435,5720,Stop Bar,,11214,SCHENLEY DR,BIGELOW BLVD,North Oakland,8,4,42003982200,3,4,4,2-7,40.4434952,-79.95237872
5427,363446933,5721,Stop Bar,,13954,ROBERTO CLEMENTE DR,FORBES AVE,North Oakland,8,4,42003982200,3,4,4,2-8,40.44255315,-79.95174438
5428,2016563454,5722,Stop Bar,,9670,ROBERTO CLEMENTE DR,SCHENLEY PLZ,Central Oakland,3,4,42003982200,3,4,4,2-7,40.44237249,-79.9518624
5429,819477996,5723,Stop Bar,,3156,FREW AVE,ROBERTO CLEMENTE DR,North Oakland,8,4,42003982200,3,4,4,2-8,40.44237989,-79.95148689
5430,1770546262,5724,Stop Bar,,20203,PANTHER HOLLOW RD,SCHENLEY DR,Squirrel Hill South,5,14,42003980500,3,14,4,2-8,40.43886771,-79.94648457
5431,1897773069,5725,Stop Bar,,554,SCHENLEY DR,PANTHER HOLLOW BRG,Squirrel Hill South,5,14,42003980500,3,14,4,2-8,40.43860691,-79.94649306
5432,56082709,5726,Stop Bar,,15983,W CIRCUIT RD,PANTHER HOLLOW RD,Squirrel Hill South,5,14,42003980500,3,14,4,2-8,40.43887617,-79.94633996
5433,2073779253,5727,Crosswalk - Other,,20086,DEAD END,WILMOT RD RAMP,Squirrel Hill South,5,14,42003980500,3,14,4,2-8,40.436062,-79.94662696
5434,323896686,5728,Stop Bar,,4523,JONCAIRE ST,HAMERSCHLAG,Central Oakland,3,4,42003040500,3,4,4,2-8,40.44049194,-79.95005348
5435,623744826,5729,Stop Bar,,19571,YARROW WAY,JONCAIRE ST,Central Oakland,5,14,42003040500,3,14,4,2-11,40.44031434,-79.95026024
5436,1493664743,573,Crosswalk - Ladder,29TH ST,8674,SPRING WAY,PENN AVE,Strip District,7,6,42003020300,6,6,2,3-2,40.45777989,-79.97415122
5437,760313237,5730,Stop Bar,,14213,BOUNDARY ST,ISIS WAY,Central Oakland,3,4,42003040500,3,4,4,2-11,40.4404307,-79.95036082
5438,311980234,5731,Stop Bar,,13244,S BELLEFIELD AVE,SCHENLEY DR,North Oakland,8,4,42003982200,3,4,4,2-8,40.44386931,-79.95090665
5439,55489168,5732,Stop Bar,,1388,S DITHRIDGE ST,S BELLEFIELD AVE,North Oakland,8,4,42003982200,3,4,4,2-8,40.44399944,-79.95059284
5440,1300978483,5733,Stop Bar,,15556,SCHENLEY PLZ,S BOUQUET ST,North Oakland,3,4,42003982200,3,4,4,2-7,40.44312578,-79.95381148
5441,54490940,5734,Stop Bar,,12995,FIFTH AVE,FORBES AVE,North Oakland,3,4,42003982200,3,4,4,2-7,40.44331335,-79.95366327
5442,938634879,5735,Stop Bar,,4533,ROBERTO CLEMENTE DR,FORBES AVE,North Oakland,8,4,42003040500,3,4,4,2-7,40.44303471,-79.95344192
5443,1749711670,5736,Stop Bar,,274,S BOUQUET ST,OAKLAND AVE,Central Oakland,3,4,42003040500,3,4,4,2-14,40.44103013,-79.95615363
5444,1213412411,5737,Stop Bar,,2561,OAKLAND AVE,ATWOOD ST,Central Oakland,3,4,42003040500,3,4,4,2-14,40.44087094,-79.95629261
5445,1311986784,5738,Stop Bar,,2561,OAKLAND AVE,ATWOOD ST,Central Oakland,3,4,42003040500,3,4,4,2-14,40.44055172,-79.95681196
5446,181795049,5739,Stop Bar,,179007,ATWOOD ST,FRESCO WAY,Central Oakland,3,4,42003040500,3,4,4,2-14,40.44040806,-79.95693836
5447,2050723646,574,Crosswalk - Ladder,15TH ST,,,,Strip District,7,2,42003020300,6,2,2,2-3,40.44871178,-79.98943915
5448,1191694508,5740,Stop Bar,ATWOOD ST,1560,LOUISA ST,SENNOTT ST,Central Oakland,3,4,42003040500,3,4,4,2-14,40.44042652,-79.95679331
5449,421586027,5741,Stop Bar,ATWOOD ST,6,YARROW WAY,S BOUQUET ST,Central Oakland,3,4,42003040500,3,4,4,2-14,40.44047491,-79.95356414
5450,2084318173,5742,Stop Bar,ATWOOD ST,1619,DIMLING WAY,BATES ST,Central Oakland,3,4,42003040600,3,4,4,2-11,40.43965427,-79.9522331
5451,754256029,5743,Stop Bar,ATWOOD ST,14340,BATES ST,PIER ST,Central Oakland,3,4,42003040500,3,4,4,2-14,40.43973593,-79.95248724
5452,1680450464,5744,Stop Bar,ATWOOD ST,1956,S BOUQUET ST,ARGYLE WAY,Central Oakland,3,4,42003040600,3,4,4,2-11,40.43960007,-79.95239858
5453,1130851037,5745,Stop Bar,ATWOOD ST,18553,BATES ST,PIER ST,Central Oakland,3,4,42003040500,3,4,4,2-11,40.43874369,-79.95346476
5454,343941228,5746,Stop Bar,ATWOOD ST,11110,CABLE PL,BATES ST,Central Oakland,3,4,42003040600,3,4,4,2-11,40.43804042,-79.95384295
5455,709752211,5747,Stop Bar,ATWOOD ST,1807,ATWOOD ST,YORK WAY,Central Oakland,3,4,42003040600,3,4,4,2-11,40.43802817,-79.95399782
5456,1063597,5748,Stop Bar,ATWOOD ST,2837,DAWSON ST,WARD ST,South Oakland,3,4,42003040900,3,4,4,2-11,40.43437285,-79.95330958
5457,2103206875,5749,Stop Bar,ATWOOD ST,15647,DAWSON CT,BLVD OF THE ALLIES,Central Oakland,3,4,42003040600,3,4,4,2-11,40.43457046,-79.95317547
5458,1214036991,575,Crosswalk - Two Lined,LIBERTY AVE,2432,GRANT ST,TENTH ST,Central Business District,6,2,42003020100,6,2,2,1-3,40.44387209,-79.99396739
5459,2021177766,5750,Stop Bar,ATWOOD ST,16027,PARKVIEW AVE,DAWSON ST,Central Oakland,3,4,42003040600,3,4,4,2-11,40.43442244,-79.95306416
5460,439779563,5751,Stop Bar,ATWOOD ST,13228,BLVD OF THE ALLIES,THORA WAY,South Oakland,3,4,42003040900,3,4,4,2-11,40.43481739,-79.95598865
5461,1489069497,5752,Stop Bar,ATWOOD ST,15909,WARD ST,WELSFORD ST,South Oakland,3,4,42003040900,3,4,4,2-11,40.43457036,-79.95472667
5462,1140242735,5753,Stop Bar,ATWOOD ST,17480,ZULEMA ST,BLVD OF THE ALLIES,Central Oakland,3,4,42003040600,3,4,4,2-11,40.43472347,-79.95458049
5463,485893171,5754,Stop Bar,ATWOOD ST,2837,DAWSON ST,WARD ST,Central Oakland,3,4,42003040600,3,4,4,2-11,40.43459588,-79.95445979
5464,697805922,5756,Stop Bar,,9538,OAKLAND AVE,ATWOOD ST,Central Oakland,3,4,42003040500,3,4,4,2-11,40.43822885,-79.95387076
5465,212490383,5757,Stop Bar,,2646,BATES ST,HALKET ST,South Oakland,3,4,42003040900,3,4,4,2-11,40.4351411,-79.95656504
5466,601444441,5758,Stop Bar,,11886,JULIET ST,BATES ST,Central Oakland,3,4,42003040600,3,4,4,2-11,40.43514109,-79.95625927
5467,1084200576,5759,Stop Bar,,6868,ZULEMA ST,BLVD OF THE ALLIES,Central Oakland,3,4,42003040500,3,4,4,2-11,40.43527686,-79.95638935
5468,1879134911,576,Crosswalk - Two Lined,LIBERTY AVE,2135,GRANT ST,EAST BUSWAY,Central Business District,6,2,42003020100,6,2,2,2-3,40.44373533,-79.99375683
5469,761867299,5760,Stop Bar,,9822,BATES ST,COLTART AVE,Central Oakland,3,4,42003040500,3,4,4,2-11,40.4358888,-79.95626507
5470,1019304639,5761,Stop Bar,,14400,MCKEE PL,ZULEMA ST,Central Oakland,3,4,42003040500,3,4,4,2-11,40.43610061,-79.95604067
5471,1965806107,5762,Stop Bar,,290,UNNAMED28L WAY,BLVD OF THE ALLIES,Central Oakland,3,4,42003040500,3,4,4,2-14,40.435972,-79.95793162
5472,1732512297,5763,Stop Bar,,1948,BLVD OF THE ALLIES,HALKET PL,South Oakland,3,4,42003040500,3,4,4,2-14,40.43607509,-79.95832054
5473,441421063,5764,Stop Bar,,17007,HALKET ST,NIAGARA ST,South Oakland,3,4,42003040900,3,4,4,2-14,40.43585053,-79.9584171
5474,1904985585,5765,Stop Bar,,2646,BATES ST,HALKET ST,South Oakland,3,4,42003040500,3,4,4,2-14,40.43578826,-79.95786725
5475,1802305068,5766,Stop Bar,,14050,HALKET ST,CRAFT AVE,South Oakland,6,4,42003040900,3,4,4,2-14,40.43840581,-79.96135613
5476,1009932111,5767,Stop Bar,,1845,FORBES AVE,EULER WAY,South Oakland,6,4,42003040900,3,4,4,2-14,40.43856231,-79.96139636
5477,402459394,5768,Stop Bar,,2699,CHESTERFIELD RD,HALKET ST,West Oakland,6,4,42003040200,3,4,4,2-14,40.43922576,-79.96197706
5478,1896284455,5769,Stop Bar,,869,EULER WAY,FIFTH AVE,Central Oakland,6,4,42003040500,3,4,4,2-14,40.43907113,-79.96194756
5479,1421661450,577,Crosswalk - Two Lined,LIBERTY AVE,10307,ELEVENTH ST,GRANT ST,Central Business District,6,2,42003020100,6,2,2,1-3,40.44393435,-79.9937461
5480,1299658780,5770,Stop Bar,,3965,OAKLAND AVE,ATWOOD ST,Central Oakland,3,4,42003040500,3,4,4,2-14,40.44149936,-79.95706057
5481,474857269,5771,Stop Bar,,9405,FORBES AVE,FIFTH AVE,Central Oakland,3,4,42003040500,3,4,4,2-14,40.44213115,-79.95769089
5482,1498801203,5772,Stop Bar,,16230,THACKERAY AVE,N BOUQUET ST,North Oakland,8,4,42003982200,3,4,4,2-14,40.44261188,-79.9573314
5483,1319250315,5773,Stop Bar,,5762,N BOUQUET ST,OAKLAND AVE,West Oakland,8,4,42003040200,3,4,4,2-14,40.44232915,-79.9577592
5484,1446565554,5774,Stop Bar,,12512,TERRACE ST,O HARA ST,West Oakland,8,4,42003040200,3,4,4,2-14,40.44320284,-79.96003238
5485,1233330018,5775,Stop Bar,,6375,O HARA ST,DE SOTO ST,West Oakland,8,4,42003040200,3,4,4,2-14,40.44312408,-79.959736
5486,202798699,5776,Stop Bar,,2739,N BOUQUET ST,DE SOTO ST,North Oakland,8,4,42003040200,3,4,4,2-14,40.44325676,-79.95980707
5487,205647045,5777,Stop Bar,,2436,BIGELOW BLVD,UNIVERSITY PL,North Oakland,8,4,42003982200,3,4,4,2-7,40.44562462,-79.95648247
5488,280487932,5778,Stop Bar,,398,UNIVERSITY A DR,BIGELOW BLVD,North Oakland,8,4,42003562000,3,4,4,2-7,40.44580935,-79.95652925
5489,1769541253,5779,Stop Bar,,9294,O HARA ST,FIFTH AVE,North Oakland,8,4,42003982200,3,4,4,2-7,40.44567258,-79.95624762
5490,408217097,578,Crosswalk - Two Lined,GRANT ST,14545,LIBERTY AVE,SEVENTH AVE,Central Business District,6,2,42003020100,6,2,2,2-3,40.44368021,-79.99394592
5491,1623826684,5780,Stop Bar,,13612,LYTTON AVE,PARKMAN AVE,North Oakland,8,4,42003562000,3,4,4,2-7,40.4458318,-79.95629858
5492,302631705,5781,Stop Bar,,13612,LYTTON AVE,PARKMAN AVE,North Oakland,8,4,42003562000,3,4,4,2-7,40.445891,-79.95615642
5493,1526389814,5782,Stop Bar,,9294,O HARA ST,FIFTH AVE,North Oakland,8,4,42003982200,3,4,4,2-7,40.44453153,-79.95496285
5494,994578922,5783,Stop Bar,,10528,LYTTON AVE,BIGELOW BLVD,North Oakland,8,4,42003982200,3,4,4,2-7,40.44454991,-79.95464366
5495,483054753,5784,Stop Bar,FIFTH AVE,12995,FIFTH AVE,FORBES AVE,North Oakland,8,4,42003982200,3,4,4,2-7,40.44434206,-79.95459992
5496,1710850204,5785,Crosswalk - Continental,FIFTH AVE,2905,RUSKIN AVE,TENNYSON AVE,North Oakland,8,4,42003982200,3,4,4,2-7,40.44570255,-79.95304692
5497,1316613023,5786,Stop Bar,FIFTH AVE,16928,N DITHRIDGE ST,N BELLEFIELD AVE,North Oakland,8,4,42003040400,3,4,4,2-7,40.44669253,-79.95169911
5498,1693485756,5787,Stop Bar,FIFTH AVE,3605,BAYARD ST,FIFTH AVE,North Oakland,8,4,42003982200,3,4,4,2-7,40.44669967,-79.9520089
5499,1094011735,5788,Stop Bar,FIFTH AVE,16928,N DITHRIDGE ST,N BELLEFIELD AVE,North Oakland,8,4,42003040400,3,4,4,2-9,40.44676703,-79.95079789
5500,194369337,5789,Stop Bar,FIFTH AVE,14923,HENRY ST,FIFTH AVE,North Oakland,8,4,42003040400,3,4,4,2-9,40.44666706,-79.95054844
5501,1661846751,579,Crosswalk - Two Lined,TENTH ST,10611,LIBERTY AVE,EXCHANGE WAY,Central Business District,6,2,42003020100,6,2,2,1-3,40.44371798,-79.99529038
5502,1876743597,5790,Stop Bar,FIFTH AVE,247,N CRAIG ST,N DITHRIDGE ST,North Oakland,8,4,42003040400,3,4,4,2-9,40.44685383,-79.95041701
5503,1842907278,5791,Stop Bar,FIFTH AVE,247,N CRAIG ST,N DITHRIDGE ST,North Oakland,8,4,42003040400,3,4,4,2-9,40.44688649,-79.94923282
5504,1143933849,5792,Stop Bar,FIFTH AVE,10238,NEVILLE ST,N CRAIG ST,North Oakland,8,4,42003040400,3,4,4,2-9,40.44702529,-79.94880635
5505,1854423851,5793,Stop Bar,FIFTH AVE,14371,BAYARD ST,FIFTH AVE,North Oakland,8,4,42003040400,3,4,4,2-9,40.44709774,-79.94913224
5506,1355703424,5794,Stop Bar,FIFTH AVE,5702,HENRY ST,FIFTH AVE,North Oakland,8,4,42003040400,3,4,4,2-9,40.44679362,-79.9489418
5507,1063941804,5795,Stop Bar,FIFTH AVE,10238,NEVILLE ST,N CRAIG ST,North Oakland,8,4,42003040400,3,4,4,2-9,40.44704162,-79.94749877
5508,1697697140,5796,Stop Bar,FIFTH AVE,19475,CLYDE ST,NEVILLE ST,Shadyside,8,7,42003140100,2,7,4,2-9,40.44712068,-79.94716701
5509,124752299,5797,Stop Bar,FIFTH AVE,17663,FIFTH AVE,ELLSWORTH AVE,North Oakland,8,4,42003040400,3,4,4,2-9,40.44723329,-79.94744781
5510,798479189,5798,Stop Bar,,,,,Strip District,7,2,42003020300,6,2,2,2-3,40.44784023,-79.99240455
5511,361644061,5799,Stop Bar,,10325,SMALLMAN ST,WATERFRONT PL,Strip District,7,2,42003020300,6,2,2,2-3,40.44772541,-79.99239047
5512,264782486,58,Crosswalk - Continental,BUTLER ST,2926,38TH ST,ATER WAY,Lower Lawrenceville,7,6,42003060300,2,6,2,3-3,40.46683629,-79.96430874
5513,1640946587,580,Crosswalk - Two Lined,LIBERTY AVE,2432,GRANT ST,TENTH ST,Central Business District,6,2,42003020100,6,2,2,1-3,40.44367613,-79.99515426
5514,1804916377,5800,Stop Bar,,15298,14TH ST,13TH ST,Strip District,7,2,42003020300,6,2,2,2-3,40.44722635,-79.99171589
5515,130812476,5801,Stop Bar,,10325,SMALLMAN ST,WATERFRONT PL,Strip District,7,2,42003020300,6,2,2,2-3,40.44723247,-79.99190633
5516,197745837,5802,Stop Bar,,15370,13TH ST,12TH ST,Strip District,7,2,42003020300,6,2,2,2-3,40.4470702,-79.99188085
5517,1032646916,5803,Stop Bar,,6774,MULBERRY WAY,SMALLMAN ST,Strip District,7,2,42003020300,6,2,2,2-3,40.44707939,-79.99169846
5518,563253514,5804,Stop Bar,,9993,12TH ST,ELEVENTH ST,Strip District,7,2,42003020300,6,2,2,2-3,40.44582037,-79.99392523
5519,92800299,5805,Stop Bar,,4618,MULBERRY WAY,SMALLMAN ST,Strip District,7,2,42003020300,6,2,2,2-3,40.44558523,-79.99404405
5520,589600156,5806,Stop Bar,,8518,SMALLMAN ST,WATERFRONT PL,Strip District,6,2,42003020300,6,2,2,2-3,40.44581793,-79.99425461
5521,1946437363,5807,Stop Bar,,15929,PENN AVE,MULBERRY WAY,Central Business District,6,2,42003020100,6,2,2,2-3,40.44504736,-79.99394749
5522,765821446,5808,Stop Bar,,21000,LIBERTY AVE,PENN AVE,Central Business District,7,2,42003020100,6,2,2,2-3,40.44483814,-79.99375303
5523,1635466992,5809,Stop Bar,,10307,ELEVENTH ST,GRANT ST,Central Business District,6,2,42003020100,6,2,2,2-3,40.44408287,-79.99347006
5524,1739630899,581,Crosswalk - Two Lined,WILLIAM PENN PL,18604,LIBERTY AVE,SEVENTH AVE,Central Business District,6,2,42003020100,6,2,2,1-3,40.44356488,-79.99521595
5525,461610227,5812,Stop Bar,,14545,LIBERTY AVE,SEVENTH AVE,Central Business District,6,2,42003020100,6,2,2,1-3,40.44361746,-79.99392335
5526,1909606587,5813,Stop Bar,,10307,ELEVENTH ST,GRANT ST,Central Business District,6,2,42003020100,6,2,2,1-3,40.44400224,-79.99374499
5527,1953117906,5815,Stop Bar,,3313,12TH ST,ELEVENTH ST,Central Business District,7,2,42003020100,6,2,2,2-3,40.44502389,-79.99367257
5528,1926025360,5816,Stop Bar,,15731,ELEVENTH ST,TENTH ST,Central Business District,6,2,42003020100,6,2,2,2-3,40.44484426,-79.99401991
5529,1295121145,5818,Stop Bar,,2432,GRANT ST,TENTH ST,Central Business District,6,2,42003020100,6,2,2,1-3,40.44372565,-79.99512766
5530,1513060367,5819,Stop Bar,,9308,TENTH ST,SMITHFIELD ST,Central Business District,6,2,42003020100,6,2,2,1-3,40.44358684,-79.9953932
5531,622232248,582,Crosswalk - Two Lined,LIBERTY AVE,9308,TENTH ST,SMITHFIELD ST,Central Business District,6,2,42003020100,6,2,2,1-3,40.44362612,-79.99535408
5532,816490630,5820,Stop Bar,,10611,LIBERTY AVE,EXCHANGE WAY,Central Business District,6,2,42003020100,6,2,2,1-3,40.44376545,-79.9953181
5533,1648996538,5821,Stop Bar,,18604,LIBERTY AVE,SEVENTH AVE,Central Business District,6,2,42003020100,6,2,2,1-3,40.44354806,-79.99515181
5534,580588073,5822,Stop Bar,,9679,MULBERRY WAY,SMALLMAN ST,Strip District,7,2,42003020300,6,2,2,2-3,40.44873374,-79.98948429
5535,106994458,5823,Stop Bar,,954,20TH ST,17TH ST,Strip District,7,2,42003020300,6,2,2,2-3,40.44923943,-79.98532285
